turn,object_id,object_type,state,downtime_reason,shortage_flag,missing_inputs,maintenance_event,maintenance_duration,queue_duration,cost,vibration_level,output_qualities,output_count,cycle_time,total_stock,stock_by_type,mat_id_in,mat_type_in,source_in,mat_id_out,mat_type_out,dest_out,blocked_downstream_id
1,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL108,RAW_COAL,WS2,
1,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER112,RAW_COPPER,WS17,
1,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS115,RAW_GLASS,WS9,
1,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER124,RAW_RUBBER,WS15,
1,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL103,COMP_STEEL,WS2,
87,WS17,WS,3,,,,,,,1,0.020778878467599782,,,,,,,,,,,,
87,WS18,WS,2,,False,[],,,,2,0.021880998390038892,,,,,,,,,,,,
87,WS19,WS,3,,,,,,,1,0.039944959546825136,,,,,,,,,,,,
87,WS2,WS,4,maintenance,,,,,,0,0.024303299039265036,,,,,,,,,,,,
87,WS3,WS,2,,,,,,,8,0.03339926331218784,,,,,,,,,,,,
87,WS4,WS,3,,,,,,,1,0.03210368165553193,,,,,,,,,,,,
87,WS6,WS,3,,,,,,,1,0.025066556666661362,,,,,,,,,,,,
87,WS7,WS,3,,,,,,,8,0.033083112052472,[1.0],1,5,,,,,,,,,
87,WS9,WS,4,maintenance,,,maintenance_start,5,0,1,0.022716108565158166,,,,,,,,,,,,
88,INV1,INV,,,,,,,,,,,,,,,MAT507,COMP_CASTING,WS1,MAT450,COMP_CASTING,WS12,
88,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
88,INV3,INV,,,,,,,,,,,,,,,,,,MAT501,COMP_TIRE,WS12,
88,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
88,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL383,RAW_COAL,WS2,
88,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL378,COMP_STEEL,WS2,
88,WS1,WS,1,,,,,,0,2,0.02485660626293634,,,,,,,,,,,,
88,WS10,WS,2,,,,,,,6,0.020868380073705173,,,,,,,,,,,,
88,WS11,WS,4,maintenance,,,,,,0,0.025960931074048177,,,,,,,,,,,,
88,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.035793606199411174,,,,,,,,,,,,
88,WS13,WS,4,maintenance,,,,,,0,0.037003909420943594,,,,,,,,,,,,
88,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03753380277174246,,,,,,,,,,,,
88,WS15,WS,3,,,,,,,6,0.020398162559264934,[1.0],1,3,,,,,,,,,
88,WS16,WS,3,,,,,,,10,0.020128853676034012,[1.0],1,7,,,,,,,,,
88,WS17,WS,3,,,,,,,1,0.02088310875957853,,,,,,,,,,,,
88,WS18,WS,2,,,,,,,11,0.0361444088444208,,,,,,,,,,,,
88,WS19,WS,3,,,,,,,1,0.022072415408018832,,,,,,,,,,,,
88,WS2,WS,2,,False,[],maintenance_end,0,,0,0.03480760696434389,,,,,,,,,,,,
88,WS3,WS,2,,,,,,,8,0.03142720156702558,,,,,,,,,,,,
88,WS4,WS,3,,,,,,,1,0.03409788898113897,,,,,,,,,,,,
88,WS6,WS,3,,,,,,,1,0.027252912348365365,,,,,,,,,,,,
88,WS7,WS,4,maintenance,,,maintenance_start,5,,2,0.028226828442246877,,,,,,,,,,,,
88,WS9,WS,4,maintenance,,,maintenance_start,5,,0,0.02501213821990789,,,,,,,,,,,,
89,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
89,INV6,INV,,,,,,,,,,,,,,,MAT508,COMP_POWERTRAIN,WS16,,,,
89,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
89,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL384,RAW_COAL,WS1,
89,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL379,COMP_STEEL,WS1,
89,WS1,WS,2,,False,[],,,,1,0.026930666738195077,,,,,,,,,,,,
89,WS10,WS,3,,,,,,,6,0.02825318789367271,[1.0],1,3,,,,,,,,,
89,WS11,WS,4,maintenance,,,,,,0,0.037851801069110354,,,,,,,,,,,,
89,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.029973696047237958,,,,,,,,,,,,
89,WS13,WS,4,maintenance,,,,,,0,0.03037289883008381,,,,,,,,,,,,
89,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03252206828692041,,,,,,,,,,,,
89,WS15,WS,4,maintenance,,,maintenance_start,5,,1,0.032024559803177456,,,,,,,,,,,,
89,WS16,WS,1,,,,,,0,2,0.02395703034107511,,,,,,,,,,,,
89,WS17,WS,3,,,,,,,1,0.03529006849883017,,,,,,,,,,,,
89,WS18,WS,2,,,,,,,11,0.034709627728205766,,,,,,,,,,,,
89,WS19,WS,3,,,,,,,1,0.03988600707821878,,,,,,,,,,,,
89,WS2,WS,2,,,,,,,8,0.039219465442504084,,,,,,,,,,,,
89,WS3,WS,2,,,,,,,8,0.032326973667058306,,,,,,,,,,,,
89,WS4,WS,3,,,,,,,1,0.030365889890567974,,,,,,,,,,,,
89,WS6,WS,3,,,,,,,1,0.02992333366926631,,,,,,,,,,,,
89,WS7,WS,4,maintenance,,,,,,0,0.029686213830645014,,,,,,,,,,,,
89,WS9,WS,4,maintenance,,,,,,0,0.031831589994777754,,,,,,,,,,,,
90,INV2,INV,,,,,,,,,,,,,,,,,,MAT317,COMP_WIRE,WS16,WS17
90,INV3,INV,,,,,,,,,,,,,,,MAT510,COMP_TIRE,WS10,MAT510,COMP_TIRE,WS12,
90,INV6,INV,,,,,,,,,,,,,,,,,,MAT508,COMP_POWERTRAIN,WS13,
90,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS19
90,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER491,RAW_RUBBER,WS11,
90,WS1,WS,2,,,,,,,8,0.03596806115059767,,,,,,,,,,,,
90,WS10,WS,1,,,,,,0,1,0.03497593888189893,,,,,,,,,,,,
90,WS11,WS,2,,False,[],maintenance_end,0,,0,0.029328498166542448,,,,,,,,,,,,
90,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.027157477220927685,,,,,,,,,,,,
90,WS13,WS,2,,False,[],maintenance_end,0,,0,0.024315580605595365,,,,,,,,,,,,
90,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.033824848738470456,,,,,,,,,,,,
90,WS15,WS,4,maintenance,,,,,,0,0.03217427497361504,,,,,,,,,,,,
90,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.0216979974939605,,,,,,,,,,,,
90,WS17,WS,3,,,,,,,1,0.02954849702471663,,,,,,,,,,,,
90,WS18,WS,2,,,,,,,11,0.03910919140434112,,,,,,,,,,,,
90,WS19,WS,3,,,,,,,1,0.03455609145004922,,,,,,,,,,,,
90,WS2,WS,2,,,,,,,8,0.02098087253047353,,,,,,,,,,,,
90,WS3,WS,2,,,,,,,8,0.03589368677869226,,,,,,,,,,,,
90,WS4,WS,4,maintenance,,,maintenance_start,5,,1,0.035538287780627065,,,,,,,,,,,,
90,WS6,WS,3,,,,,,,1,0.034981738795064304,,,,,,,,,,,,
90,WS7,WS,4,maintenance,,,,,,0,0.037551643752647426,,,,,,,,,,,,
90,WS9,WS,4,maintenance,,,,,,0,0.035390227155189635,,,,,,,,,,,,
91,INV2,INV,,,,,,,,,,,,,,,MAT499,COMP_WIRE,WS6,,,,WS17
91,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER492,RAW_RUBBER,WS10,
91,WS1,WS,2,,,,,,,8,0.029208055203175064,,,,,,,,,,,,
91,WS10,WS,2,,False,[],,,,1,0.028653137311860387,,,,,,,,,,,,
91,WS11,WS,2,,,,,,,6,0.024088081341121982,,,,,,,,,,,,
91,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.039781109725397244,,,,,,,,,,,,
91,WS13,WS,2,,,,,,,15,0.025435237273869954,,,,,,,,,,,,
91,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.0267709317562529,,,,,,,,,,,,
91,WS15,WS,4,maintenance,,,,,,0,0.035033314880880295,,,,,,,,,,,,
91,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.022912303491606553,,,,,,,,,,,,
91,WS17,WS,3,,,,,,,1,0.029096847582146104,,,,,,,,,,,,
91,WS18,WS,2,,,,,,,11,0.03852863972490617,,,,,,,,,,,,
91,WS19,WS,4,maintenance,,,maintenance_start,5,,1,0.031815053490925324,,,,,,,,,,,,
91,WS2,WS,2,,,,,,,8,0.039428761933778506,,,,,,,,,,,,
91,WS3,WS,2,,,,,,,8,0.03778717799830421,,,,,,,,,,,,
91,WS4,WS,4,maintenance,,,,,,0,0.03892637317403454,,,,,,,,,,,,
91,WS6,WS,1,,,,,,6,1,0.033927791980048486,,,,,,,,,,,,
91,WS7,WS,4,maintenance,,,,,,0,0.02700933715531194,,,,,,,,,,,,
91,WS9,WS,4,maintenance,,,,,,0,0.029282367068027206,,,,,,,,,,,,
92,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
92,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL385,RAW_COAL,WS7,
92,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER387,RAW_COPPER,WS6,
92,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS296,RAW_GLASS,WS9,
92,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER493,RAW_RUBBER,WS6,
92,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL380,COMP_STEEL,WS7,
92,WS1,WS,2,,,,,,,8,0.032625202280337835,,,,,,,,,,,,
92,WS10,WS,2,,,,,,,6,0.021068484676296077,,,,,,,,,,,,
92,WS11,WS,2,,,,,,,6,0.029268080605549234,,,,,,,,,,,,
92,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.02774842105918604,,,,,,,,,,,,
92,WS13,WS,2,,,,,,,15,0.03822786771410738,,,,,,,,,,,,
92,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.02452137588918231,,,,,,,,,,,,
92,WS15,WS,4,maintenance,,,,,,0,0.028332286084492342,,,,,,,,,,,,
92,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.02992112273540861,,,,,,,,,,,,
92,WS17,WS,3,,,,,,,1,0.031765133205191254,,,,,,,,,,,,
92,WS18,WS,2,,,,,,,11,0.03115762606802625,,,,,,,,,,,,
92,WS19,WS,4,maintenance,,,,,,0,0.038335570390303136,,,,,,,,,,,,
92,WS2,WS,2,,,,,,,8,0.03329829312557056,,,,,,,,,,,,
92,WS3,WS,2,,,,,,,8,0.03457213760667864,,,,,,,,,,,,
92,WS4,WS,4,maintenance,,,,,,0,0.039333716669407576,,,,,,,,,,,,
92,WS6,WS,2,,False,[],,,,1,0.037668527532492474,,,,,,,,,,,,
92,WS7,WS,2,,False,[],maintenance_end,0,,0,0.039329016097425715,,,,,,,,,,,,
92,WS9,WS,2,,False,[],maintenance_end,0,,0,0.03163480716394997,,,,,,,,,,,,
93,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
93,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER494,RAW_RUBBER,WS15,
93,WS1,WS,2,,,,,,,8,0.03055458530404184,,,,,,,,,,,,
93,WS10,WS,2,,,,,,,6,0.03327539398742463,,,,,,,,,,,,
93,WS11,WS,3,,,,,,,6,0.020211142826099145,[1.0],1,3,,,,,,,,,
93,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.0323610445884918,,,,,,,,,,,,
93,WS13,WS,2,,,,,,,15,0.025705235543960436,,,,,,,,,,,,
93,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.031725962971741274,,,,,,,,,,,,
93,WS15,WS,2,,False,[],maintenance_end,0,,0,0.03437165615754109,,,,,,,,,,,,
93,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.027496674314200904,,,,,,,,,,,,
93,WS17,WS,3,,,,,,,1,0.03773242777526126,,,,,,,,,,,,
93,WS18,WS,2,,,,,,,11,0.030192231545820417,,,,,,,,,,,,
93,WS19,WS,4,maintenance,,,,,,0,0.03853929719308498,,,,,,,,,,,,
93,WS2,WS,3,,,,,,,8,0.021969136563818294,[1.0],1,5,,,,,,,,,
93,WS3,WS,3,,,,,,,8,0.0395346125942401,[1.0],1,7,,,,,,,,,
93,WS4,WS,4,maintenance,,,,,,0,0.029329547987420296,,,,,,,,,,,,
93,WS6,WS,2,,,,,,,6,0.038459227909808866,,,,,,,,,,,,
93,WS7,WS,2,,,,,,,8,0.026441002692204223,,,,,,,,,,,,
93,WS9,WS,2,,,,,,,5,0.028565082019010587,,,,,,,,,,,,
94,INV1,INV,,,,,,,,,,,,,,,MAT539,COMP_CASTING,WS2,,,,
94,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
94,INV3,INV,,,,,,,,,,,,,,,MAT540,COMP_TIRE,WS11,MAT540,COMP_TIRE,WS12,
94,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER528,RAW_RUBBER,WS4,
94,WS1,WS,3,,,,,,,8,0.034394175569003906,[1.0],1,5,,,,,,,,,
94,WS10,WS,3,,,,,,,6,0.03522324947276502,[1.0],1,3,,,,,,,,,
94,WS11,WS,1,,,,,,0,1,0.02705852639294791,,,,,,,,,,,,
94,WS12,WS,2,,False,[],,,,1,0.023737124424073268,,,,,,,,,,,,
94,WS13,WS,2,,,,,,,15,0.03559902148329529,,,,,,,,,,,,
94,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03551404916044326,,,,,,,,,,,,
94,WS15,WS,2,,,,,,,6,0.031020146646221644,,,,,,,,,,,,
94,WS16,WS,2,,False,[],,,,2,0.02041895577932874,,,,,,,,,,,,
94,WS17,WS,3,,,,,,,1,0.034082268334399646,,,,,,,,,,,,
94,WS18,WS,3,,,,,,,11,0.1571725241684394,[1.0],1,7,,,,,,,,,
94,WS19,WS,4,maintenance,,,,,,0,0.028192843731029725,,,,,,,,,,,,
94,WS2,WS,1,,,,,,0,2,0.02304176802000729,,,,,,,,,,,,
94,WS3,WS,1,,,,,,0,2,0.03445299379784026,,,,,,,,,,,,
94,WS4,WS,2,,False,[],maintenance_end,0,,0,0.03655961019432104,,,,,,,,,,,,
94,WS6,WS,2,,,,,,,6,0.037283049434194936,,,,,,,,,,,,
94,WS7,WS,2,,,,,,,8,0.03441819860661581,,,,,,,,,,,,
94,WS9,WS,2,,,,,,,5,0.026417181229680065,,,,,,,,,,,,
95,INV1,INV,,,,,,,,,,,,,,,MAT542,COMP_CASTING,WS1,MAT459,COMP_CASTING,WS3,
95,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
95,INV3,INV,,,,,,,,,,,,,,,MAT543,COMP_TIRE,WS10,,,,
95,INV4,INV,,,,,,,,,,,,,,,MAT541,COMP_CHASSIS,WS18,,,,
95,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL428,RAW_COAL,WS2,
95,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER530,RAW_RUBBER,WS11,
95,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL423,COMP_STEEL,WS2,
95,WS1,WS,1,,,,,,0,2,0.022354566653935877,,,,,,,,,,,,
95,WS10,WS,1,,,,,,0,1,0.028556556923962226,,,,,,,,,,,,
95,WS11,WS,2,,False,[],,,,1,0.02887076785399606,,,,,,,,,,,,
95,WS12,WS,2,,,,,,,7,0.036589655203626795,,,,,,,,,,,,
95,WS13,WS,2,,,,,,,15,0.03716596993129441,,,,,,,,,,,,
95,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.026364000780392263,,,,,,,,,,,,
95,WS15,WS,2,,,,,,,6,0.033339459863439794,,,,,,,,,,,,
95,WS16,WS,2,,,,,,,10,0.02938202810423357,,,,,,,,,,,,
95,WS17,WS,3,,,,,,,1,0.022247506101840314,,,,,,,,,,,,
95,WS18,WS,1,,,,,,0,2,0.030547805475483733,,,,,,,,,,,,
95,WS19,WS,2,,False,[],maintenance_end,0,,0,0.02613353716377705,,,,,,,,,,,,
95,WS2,WS,2,,False,[],,,,1,0.037580556827795555,,,,,,,,,,,,
95,WS3,WS,2,,False,[],,,,1,0.020662684517913425,,,,,,,,,,,,
95,WS4,WS,2,,,,,,,7,0.03151184098948579,,,,,,,,,,,,
95,WS6,WS,3,,,,,,,6,0.036593602814089424,[1.0],1,3,,,,,,,,,
95,WS7,WS,2,,,,,,,8,0.02426532807332608,,,,,,,,,,,,
95,WS9,WS,3,,,,,,,5,0.029818695222571627,[1.0],1,3,,,,,,,,,
96,INV1,INV,,,,,,,,,,,,,,,,,,MAT461,COMP_CASTING,WS18,
96,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
96,INV8,INV,,,,,,,,,,,,,,,MAT545,COMP_WINDOW,WS9,,,,
96,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL429,RAW_COAL,WS1,
96,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER531,RAW_RUBBER,WS10,
96,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL424,COMP_STEEL,WS1,
96,WS1,WS,2,,False,[],,,,1,0.026266606275881572,,,,,,,,,,,,
96,WS10,WS,2,,False,[],,,,1,0.03929695161641264,,,,,,,,,,,,
96,WS11,WS,2,,,,,,,6,0.03104831804099617,,,,,,,,,,,,
96,WS12,WS,2,,,,,,,7,0.02955173575291266,,,,,,,,,,,,
96,WS13,WS,2,,,,,,,15,0.03083539822207511,,,,,,,,,,,,
96,WS14,WS,4,maintenance,,,maintenance_start,5,,2,0.02332655879578876,,,,,,,,,,,,
96,WS15,WS,3,,,,,,,6,0.0343993431884093,[1.0],1,3,,,,,,,,,
96,WS16,WS,2,,,,,,,10,0.03277656871087599,,,,,,,,,,,,
96,WS17,WS,3,,,,,,,1,0.032767524105932956,,,,,,,,,,,,
96,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.02027942397616382,,,,,,,,,,,,
96,WS19,WS,2,,,,,,,7,0.03342022804702523,,,,,,,,,,,,
96,WS2,WS,2,,,,,,,8,0.03883663716989244,,,,,,,,,,,,
96,WS3,WS,2,,,,,,,8,0.03338227416967739,,,,,,,,,,,,
96,WS4,WS,2,,,,,,,7,0.028519048456206317,,,,,,,,,,,,
96,WS6,WS,3,,,,,,,1,0.022492031837713877,,,,,,,,,,,,
96,WS7,WS,2,,,,,,,8,0.02668453855515158,,,,,,,,,,,,
96,WS9,WS,1,,,,,,0,1,0.021285065725693594,,,,,,,,,,,,
97,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
97,INV3,INV,,,,,,,,,,,,,,,MAT546,COMP_TIRE,WS15,,,,
97,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS343,RAW_GLASS,WS9,
97,WS1,WS,2,,,,,,,8,0.021078604994348382,,,,,,,,,,,,
97,WS10,WS,2,,,,,,,6,0.023196023298771646,,,,,,,,,,,,
97,WS11,WS,2,,,,,,,6,0.032842231534582794,,,,,,,,,,,,
97,WS12,WS,3,,,,,,,7,0.03818051386853426,[1.0],1,3,,,,,,,,,
97,WS13,WS,3,,,,,,,15,0.030689496109725857,[1.0],1,7,,,,,,,,,
97,WS14,WS,4,maintenance,,,,,,0,0.029546985118664833,,,,,,,,,,,,
97,WS15,WS,1,,,,,,0,1,0.03028699081484166,,,,,,,,,,,,
97,WS16,WS,2,,,,,,,10,0.03136864720729171,,,,,,,,,,,,
97,WS17,WS,3,,,,,,,1,0.022608629484807317,,,,,,,,,,,,
97,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.031429121301396856,,,,,,,,,,,,
97,WS19,WS,2,,,,,,,7,0.02273303814537038,,,,,,,,,,,,
97,WS2,WS,2,,,,,,,8,0.039249472048613655,,,,,,,,,,,,
97,WS3,WS,2,,,,,,,8,0.03467718670260103,,,,,,,,,,,,
97,WS4,WS,3,,,,,,,7,0.02271626705194426,[1.0],1,3,,,,,,,,,
97,WS6,WS,3,,,,,,,1,0.03970857924682572,,,,,,,,,,,,
97,WS7,WS,3,,,,,,,8,0.02357463206279044,[1.0],1,5,,,,,,,,,
97,WS9,WS,2,,False,[],,,,1,0.026943606303571864,,,,,,,,,,,,
98,INV1,INV,,,,,,,,,,,,,,,MAT547,COMP_CASTING,WS7,,,,
98,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
98,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
98,INV_Final,INV,,,,,,,,,,,,,,,MAT549,NEW_CAR,WS13,,,,
98,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER532,RAW_RUBBER,WS15,
98,WS1,WS,2,,,,,,,8,0.020552551099823513,,,,,,,,,,,,
98,WS10,WS,2,,,,,,,6,0.022358924469913565,,,,,,,,,,,,
98,WS11,WS,3,,,,,,,6,0.028165873804630842,[1.0],1,3,,,,,,,,,
98,WS12,WS,1,,,,,,0,1,0.021896170741040256,,,,,,,,,,,,
98,WS13,WS,1,,,,,,0,3,0.027055715826539102,,,,,,,,,,,,
98,WS14,WS,4,maintenance,,,,,,0,0.025290440501071154,,,,,,,,,,,,
98,WS15,WS,2,,False,[],,,,1,0.026415582145983944,,,,,,,,,,,,
98,WS16,WS,2,,,,,,,10,0.027863824031239805,,,,,,,,,,,,
98,WS17,WS,3,,,,,,,1,0.03484070228634139,,,,,,,,,,,,
98,WS18,WS,2,,False,[],,,,2,0.02953059795433436,,,,,,,,,,,,
98,WS19,WS,3,,,,,,,7,0.03324422833778236,[1.0],1,3,,,,,,,,,
98,WS2,WS,2,,,,,,,8,0.024527495391681017,,,,,,,,,,,,
98,WS3,WS,2,,,,,,,8,0.03599889406576162,,,,,,,,,,,,
98,WS4,WS,3,,,,,,,1,0.02216391157459418,,,,,,,,,,,,
98,WS6,WS,3,,,,,,,1,0.031578480900445655,,,,,,,,,,,,
98,WS7,WS,1,,,,,,0,2,0.037219946785476375,,,,,,,,,,,,
98,WS9,WS,2,,,,,,,5,0.027788329209487716,,,,,,,,,,,,
99,INV1,INV,,,,,,,,,,,,,,,,,,MAT467,COMP_CASTING,WS12,
99,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
99,INV3,INV,,,,,,,,,,,,,,,,,,MAT546,COMP_TIRE,WS12,
99,INV4,INV,,,,,,,,,,,,,,,,,,MAT502,COMP_CHASSIS,WS13,
99,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
99,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL430,RAW_COAL,WS7,
99,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL425,COMP_STEEL,WS7,
99,WS1,WS,2,,,,,,,8,0.023962392347626277,,,,,,,,,,,,
99,WS10,WS,3,,,,,,,6,0.023934289849194663,[1.0],1,3,,,,,,,,,
99,WS11,WS,4,maintenance,,,maintenance_start,5,,1,0.0224550172150287,,,,,,,,,,,,
99,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.025760185737220657,,,,,,,,,,,,
99,WS13,WS,1,,True,"[""COMP_BODY"", ""COMP_POWERTRAIN""]",,,,2,0.03275736600840385,,,,,,,,,,,,
99,WS14,WS,4,maintenance,,,,,,0,0.03968957943294543,,,,,,,,,,,,
99,WS15,WS,2,,,,,,,6,0.0393344674775746,,,,,,,,,,,,
99,WS16,WS,2,,,,,,,10,0.026439039769714914,,,,,,,,,,,,
99,WS17,WS,3,,,,,,,1,0.024760544411273996,,,,,,,,,,,,
99,WS18,WS,2,,,,,,,11,0.03156118777061785,,,,,,,,,,,,
99,WS19,WS,3,,,,,,,1,0.030107708819967077,,,,,,,,,,,,
99,WS2,WS,2,,,,,,,8,0.02366233445549242,,,,,,,,,,,,
99,WS3,WS,2,,,,,,,8,0.028413910982213478,,,,,,,,,,,,
99,WS4,WS,3,,,,,,,1,0.03381033394328099,,,,,,,,,,,,
99,WS6,WS,3,,,,,,,1,0.023754279083358792,,,,,,,,,,,,
99,WS7,WS,2,,False,[],,,,1,0.03545643023853056,,,,,,,,,,,,
99,WS9,WS,2,,,,,,,5,0.03262559622862659,,,,,,,,,,,,
